sentence,label,label_source
"Return research notes expected by March 16 at 8pm - Regards,",deadline,synthetic
finish presentation by Monday,deadline,synthetic
• test plan - due 9am.,deadline,synthetic
Can you email the expense report deadline for 3pm?,deadline,synthetic
Report due in 12 hours.,deadline,synthetic
"Provide the expense report in August 18, 2026.",deadline,synthetic
Target: project plan due this Wednesday.,deadline,synthetic
code fix due 11:59pm,deadline,synthetic
Please prepare the minutes required by this Saturday.,deadline,synthetic
due: article in 3 days,deadline,synthetic
due: analysis 5pm please.,deadline,synthetic
- contract - due next Saturday,deadline,synthetic
proposal by by end of month,deadline,synthetic
create application before June 6 by 9am,deadline,synthetic
due: application January 1,deadline,synthetic
Produce the invoice within Wednesday.,deadline,synthetic
"Alice, please hand in the contract due by April 17, 2026 by 3pm. Regards,",deadline,synthetic
Make sure the application is no later than next Thursday.,deadline,synthetic
- draft - due noon,deadline,synthetic
"Draft — hand in in February 17, 2026.",deadline,synthetic
Prepare the dataset within August 18.,deadline,synthetic
Reminder: report no later than in 4 weeks.,deadline,synthetic
Please send the meeting notes in this Friday.,deadline,synthetic
• Email the schedule due by 2pm,deadline,synthetic
Upload the invoice — due on 4pm.,deadline,synthetic
Make sure the summary memo is due by 11:59pm.,deadline,synthetic
Target: draft due by in 3 days.,deadline,synthetic
create contract before December 18,deadline,synthetic
slides by this Tuesday,deadline,synthetic
do report by Monday at 7pm,deadline,synthetic
create presentation before december 6 at 1pm,deadline,synthetic
Turn in the draft within in 240 hours.,deadline,synthetic
create report before September 24 at 6pm,deadline,synthetic
ETA: article due on in 2 days.,deadline,synthetic
Can we have the report no later than Friday at 11am?,deadline,synthetic
Can we have the presentation on or before May 27?,deadline,synthetic
"HR, please send the proposal expected by 2pm.",deadline,synthetic
Make sure the contract is no later than January 1.,deadline,synthetic
- research notes - due this Friday - Ruthik,deadline,synthetic
Please hand in the dataset no later than April 8.,deadline,synthetic
Submit documentation — due in 1 day,deadline,synthetic
Complete the timesheet within 9am.,deadline,synthetic
Needs to be required by Saturday: draft.,deadline,synthetic
"Make sure the invoice is on or before August 18, 2026.",deadline,synthetic
"Provide design doc within October 10, 2026.",deadline,synthetic
Make sure to implement the summary memo within next Friday.,deadline,synthetic
"slides by October 16, 2026 by 5pm",deadline,synthetic
Finalize the design doc in Tuesday at 11:59pm.,deadline,synthetic
Schedule — compile in 4pm.,deadline,synthetic
due: application October 2,deadline,synthetic
"engineering, please produce the form no later than March 17.",deadline,synthetic
Is the dataset due Wednesday at 3pm? so we can proceed.,deadline,synthetic
Make sure the expense report is deadline in 8 hours.,deadline,synthetic
Reminder: summary expected by Monday at 11:59pm.,deadline,synthetic
manager: Email the contract deadline next Sunday.,deadline,synthetic
Implement the meeting notes deadline for 1pm.,deadline,synthetic
- project plan - due may 23 by 11am,deadline,synthetic
make invoice by Friday.,deadline,synthetic
Can you send the timesheet deadline in 60 days?,deadline,synthetic
Implement the design doc within next Tuesday.,deadline,synthetic
"Target: dataset due November 10, 2026 by 10am.",deadline,synthetic
• Email the proposal deadline next Thursday,deadline,synthetic
create presentation before 8pm,deadline,synthetic
Meeting notes should be due in 10 days.,deadline,synthetic
"Can you submit the form due by April 10 at 1pm? by then, please.",deadline,synthetic
Due 9am: summary.,deadline,synthetic
Please submit the invoice before 5pm.,deadline,synthetic
Please return the article in in 180 days.,deadline,synthetic
"HR, please turn in the dataset until in 3 days.",deadline,synthetic
• Compile the report deadline for next Thursday,deadline,synthetic
Don't forget to send the evaluation deadline for 11:59pm.,deadline,synthetic
"Upload the article due by November 18, if you can.",deadline,synthetic
• Return the summary memo due by April 9,deadline,synthetic
Return the dataset due by end of month.,deadline,synthetic
Due in 3 hours: analysis.,deadline,synthetic
"When is the report due? (Preferably May 12, 2026)",deadline,synthetic
Can you submit the article no later than Thursday at noon?,deadline,synthetic
create test plan before Tuesday at noon,deadline,synthetic
Contract before 5pm.,deadline,synthetic
"Produce assignment deadline Saturday at 1pm - Thanks,",deadline,synthetic
Please finish the release notes until Monday.,deadline,synthetic
"Please make sure to produce the release notes no later than in 120 hours, — thanks",deadline,synthetic
Share the invoice within in 4 hours at 1pm.,deadline,synthetic
Compile project plan required by Saturday.,deadline,synthetic
Don't forget to email the expense report deadline for Friday at 2pm.,deadline,synthetic
"Turn in the proposal in 4pm. Best,",deadline,synthetic
do budget by September 6 by 8pm,deadline,synthetic
Please share the schedule deadline for by COB.,deadline,synthetic
create expense report before September 19 at 9am,deadline,synthetic
expense report due Friday at noon thanks.,deadline,synthetic
Needs to be expected by Tuesday: assignment. - Ruthik,deadline,synthetic
Ensure the assignment is no later than next Friday.,deadline,synthetic
Make sure to finalize the release notes within by end of month.,deadline,synthetic
Finish the evaluation in in 6 months.,deadline,synthetic
"Finish the schedule due on Monday at 11:59pm, so we can proceed.",deadline,synthetic
- Compile the form due on by the end of the quarter,deadline,synthetic
is the budget due this saturday?,deadline,synthetic
Provide slides due Tuesday at noon.,deadline,synthetic
create form before noon,deadline,synthetic
Meeting notes due by August 28.,deadline,synthetic
Please resolve the summary deadline next second.,deadline,synthetic
"Research notes should be expected by in 10 seconds, to meet the deadline.",deadline,synthetic
* proposal - due in 4 hours please.,deadline,synthetic
create design doc before Saturday at 9am.,deadline,synthetic
"Email research notes — due July 13, 2026.",deadline,synthetic
Prepare the summary memo — due this Sunday.,deadline,synthetic
due: research notes Monday at 1pm,deadline,synthetic
- Complete the meeting notes due 4pm,deadline,synthetic
Produce the schedule deadline for in 120 hours.,deadline,synthetic
Target: proposal until Saturday.,deadline,synthetic
Can we have the test plan before in 10 seconds?,deadline,synthetic
* presentation - due noon,deadline,synthetic
release notes by this Friday,deadline,synthetic
Due one hour tops: draft.,deadline,synthetic
analysis by Thursday at 10am,deadline,synthetic
"finish summary by November 4, 2026",deadline,synthetic
"Meeting notes — until this Wednesday, asap.",deadline,synthetic
"QA, please post the meeting notes deadline for next Thursday.",deadline,synthetic
"Timesheet deadline for Friday at 10am, if possible.",deadline,synthetic
• Post the assignment on or before this Tuesday at 11:59pm so we can proceed.,deadline,synthetic
ETA: analysis expected by next Saturday.,deadline,synthetic
project plan by Thursday at 6pm,deadline,synthetic
"Ruthik: Finalize the code fix due by June 17, 2026 at 4pm.",deadline,synthetic
"Please compile the documentation no later than January 3, 2026.",deadline,synthetic
"* Post the evaluation until March 12, 2026 by 8pm",deadline,synthetic
"Ensure the code fix is due on August 10, 2026.",deadline,synthetic
create dataset before February 13,deadline,synthetic
Make sure to resolve the analysis within 5pm.,deadline,synthetic
Finish dataset within August 10 at 2pm.,deadline,synthetic
finish code fix by 3pm,deadline,synthetic
due: assignment October 15 at 11am,deadline,synthetic
"post the minutes no later than by the end of the quarter, for the review.",deadline,synthetic
Please complete the dataset no later than next Saturday.,deadline,synthetic
- Finalize the design doc due by Thursday,deadline,synthetic
* Provide the release notes due on 11am,deadline,synthetic
"Ruthik, please implement the slides deadline for June 25, 2026.",deadline,synthetic
share release notes by next Friday.,deadline,synthetic
- Post the proposal no later than 8pm,deadline,synthetic
Summary memo should be expected by next Monday.,deadline,synthetic
Finalize report no later than this Saturday - - Ruthik,deadline,synthetic
Hand in the draft in January 25 by 3pm.,deadline,synthetic
"Due May 5, 2026 at 3pm: documentation.",deadline,synthetic
"Don't forget to finalize the draft required by May 6, 2026.",deadline,synthetic
Don't forget to email the contract until 3pm.,deadline,synthetic
"team, please submit the article before January 18, 2026.",deadline,synthetic
"Finish invoice due March 12, 2026 at 1pm - Thanks!.",deadline,synthetic
"Post release notes expected by this Thursday - Regards,",deadline,synthetic
do draft by Monday,deadline,synthetic
create contract before Sunday.,deadline,synthetic
Produce slides within ASAP.,deadline,synthetic
"Make sure the proposal is deadline July 4, 2026.",deadline,synthetic
finish proposal by December 19 if possible.,deadline,synthetic
"Ensure the research notes is no later than July 1, 2026.",deadline,synthetic
• Produce the dataset due April 25 at noon,deadline,synthetic
Ensure the schedule is before next Tuesday.,deadline,synthetic
Summary memo until 6pm.,deadline,synthetic
Test plan needs to be by 4pm.,deadline,synthetic
"Make sure to resolve the timesheet within in 3 hours. Regards,",deadline,synthetic
Can you finalize the research notes no later than next Tuesday?,deadline,synthetic
"Alice, please submit the summary memo expected by 8pm.",deadline,synthetic
finalize timesheet by next Tuesday.,deadline,synthetic
"Kindly email the proposal due on 6pm at 6pm, so we can proceed.",deadline,synthetic
can you hand in the release notes deadline 5pm?,deadline,synthetic
"create project plan before March 4, 2026",deadline,synthetic
"Complete the article — no later than 10am. Thanks,",deadline,synthetic
PM: Compile the report no later than June 18 at 11am.,deadline,synthetic
do project plan by January 3,deadline,synthetic
• research notes - due 2pm,deadline,synthetic
Target: analysis deadline for in 4 hours.,deadline,synthetic
