sentence_orig,sentence,label,label_source,has_signoff
text jyotkumar,text jyotkumar,task,mslatte,0
email winfred,email winfred,task,mslatte,0
plan mammoth trip,plan mammoth trip,task,mslatte,0
call chess,call chess,task,mslatte,0
text tommi,text tommi,task,mslatte,0
follow up with vince,follow up with vince,task,mslatte,0
text sholin,text sholin,task,mslatte,0
thin out closet,thin out closet,task,mslatte,0
gas elec reading,gas elec reading,task,mslatte,0
deal room,deal room,task,mslatte,0
contract negotiations,contract negotiations,task,mslatte,0
print frame photos,print frame photos,task,mslatte,0
charger from office,charger from office,task,mslatte,0
get bloodwork done,get bloodwork done,task,mslatte,0
religion essay,religion essay,task,mslatte,0
cal homework,cal homework,task,mslatte,0
organize mail,organize mail,task,mslatte,0
call aunt janet,call aunt janet,task,mslatte,0
correct fafsa,correct fafsa,task,mslatte,0
do streaks,do streaks,task,mslatte,0
budget revisit,budget revisit,task,mslatte,0
buy a diva cup,buy a diva cup,task,mslatte,0
zaption,zaption,task,mslatte,0
respond to dads text,respond to dads text,task,mslatte,0
email tara,email tara,task,mslatte,0
clean your backpack,clean your backpack,task,mslatte,0
get boxes from parents,get boxes from parents,task,mslatte,0
to do inbox,to do inbox,task,mslatte,0
tech fund,tech fund,task,mslatte,0
order exercise equipment,order exercise equipment,task,mslatte,0
start antibiotics,start antibiotics,task,mslatte,0
recycling posters,recycling posters,task,mslatte,0
driving test schedule,driving test schedule,task,mslatte,0
book jetski,book jetski,task,mslatte,0
give money to parents,give money to parents,task,mslatte,0
transfer podcasts,transfer podcasts,task,mslatte,0
talk to maintenance,talk to maintenance,task,mslatte,0
type up history notes,type up history notes,task,mslatte,0
find patches,find patches,task,mslatte,0
ck invoice,ck invoice,task,mslatte,0
letter of intent,letter of intent,task,mslatte,0
photograph garden,photograph garden,task,mslatte,0
bingo,bingo,task,mslatte,0
diary entry,diary entry,task,mslatte,0
take off nailpolish,take off nailpolish,task,mslatte,0
sweep under couches,sweep under couches,task,mslatte,0
emc agenda,emc agenda,task,mslatte,0
speak to simon,speak to simon,task,mslatte,0
put in savings,put in savings,task,mslatte,0
engagement meeting,engagement meeting,task,mslatte,0
respond to emaila,respond to emaila,task,mslatte,0
start position paper,start position paper,task,mslatte,0
sponges,sponges,task,mslatte,0
call cvc,call cvc,task,mslatte,0
look at car rental,look at car rental,task,mslatte,0
call urology,call urology,task,mslatte,0
t shirt order forms,t shirt order forms,task,mslatte,0
uninstall bidet,uninstall bidet,task,mslatte,0
last load of laundry,last load of laundry,task,mslatte,0
get cabbage,get cabbage,task,mslatte,0
travel authorization,travel authorization,task,mslatte,0
pay nova,pay nova,task,mslatte,0
sprint cards,sprint cards,task,mslatte,0
mail usb,mail usb,task,mslatte,0
insurance on van,insurance on van,task,mslatte,0
psych powerpoint,psych powerpoint,task,mslatte,0
meds am,meds am,task,mslatte,0
monday babysitter,monday babysitter,task,mslatte,0
get deposit back,get deposit back,task,mslatte,0
order follow up,order follow up,task,mslatte,0
clean out under bathroom sinks,clean out under bathroom sinks,task,mslatte,0
pay for piano,pay for piano,task,mslatte,0
two more shirts,two more shirts,task,mslatte,0
send letter to dad,send letter to dad,task,mslatte,0
pay rent and utilities,pay rent and utilities,task,mslatte,0
transfer vhs to dvd,transfer vhs to dvd,task,mslatte,0
pay for football,pay for football,task,mslatte,0
contact nav,contact nav,task,mslatte,0
reply to brie,reply to brie,task,mslatte,0
bring toilet paper to work,bring toilet paper to work,task,mslatte,0
online retailer,online retailer,task,mslatte,0
blue envelope,blue envelope,task,mslatte,0
change direct debit details,change direct debit details,task,mslatte,0
abm report,abm report,task,mslatte,0
make wunderlist into the ultimate to do list tuts+ computer skills tutorial,make wunderlist into the ultimate to do list tuts+ computer skills tutorial,task,mslatte,0
steam carpet,steam carpet,task,mslatte,0
generic business cards,generic business cards,task,mslatte,0
vitamin d buy,vitamin d buy,task,mslatte,0
vacuum honda,vacuum honda,task,mslatte,0
sell old phone,sell old phone,task,mslatte,0
verify dentist,verify dentist,task,mslatte,0
move paint downstairs,move paint downstairs,task,mslatte,0
fix light bulbs,fix light bulbs,task,mslatte,0
put mirror in bag,put mirror in bag,task,mslatte,0
infidel book,infidel book,task,mslatte,0
trie,trie,task,mslatte,0
order lib books,order lib books,task,mslatte,0
sga agenda,sga agenda,task,mslatte,0
biochem 6,biochem 6,task,mslatte,0
call garmin,call garmin,task,mslatte,0
regular expressions,regular expressions,task,mslatte,0
pay toll by mail,pay toll by mail,task,mslatte,0
make empanadas,make empanadas,task,mslatte,0
bake scones,bake scones,task,mslatte,0
sofa com,sofa com,task,mslatte,0
electric audit,electric audit,task,mslatte,0
find tag,find tag,task,mslatte,0
set up calendar,set up calendar,task,mslatte,0
get tooth fixed,get tooth fixed,task,mslatte,0
hang bathroom hooks,hang bathroom hooks,task,mslatte,0
js meeting,js meeting,task,mslatte,0
target return rug,target return rug,task,mslatte,0
dc website,dc website,task,mslatte,0
thank you cards ordered,thank you cards ordered,task,mslatte,0
bofa card,bofa card,task,mslatte,0
physics hw #0,physics hw #0,task,mslatte,0
call parthasarathy,call parthasarathy,task,mslatte,0
order giffgaff sim,order giffgaff sim,task,mslatte,0
send football email,send football email,task,mslatte,0
contact trinity,contact trinity,task,mslatte,0
namebadges,namebadges,task,mslatte,0
shoelaces,shoelaces,task,mslatte,0
new postcards,new postcards,task,mslatte,0
make stuffed mushrooms,make stuffed mushrooms,task,mslatte,0
french hw,french hw,task,mslatte,0
fill car tires,fill car tires,task,mslatte,0
home advisor,home advisor,task,mslatte,0
therma rest,therma rest,task,mslatte,0
marathon register,marathon register,task,mslatte,0
get caulk gun,get caulk gun,task,mslatte,0
ramchander email,ramchander email,task,mslatte,0
econ final,econ final,task,mslatte,0
follow up with abacu,follow up with abacu,task,mslatte,0
haircut boys,haircut boys,task,mslatte,0
print and sign tax form,print and sign tax form,task,mslatte,0
audible subscription cancel,audible subscription cancel,task,mslatte,0
french article,french article,task,mslatte,0
bring passport back,bring passport back,task,mslatte,0
phone axa,phone axa,task,mslatte,0
dropmark,dropmark,task,mslatte,0
finalise menu,finalise menu,task,mslatte,0
call about lights,call about lights,task,mslatte,0
fix school email,fix school email,task,mslatte,0
home show,home show,task,mslatte,0
call orthopedic,call orthopedic,task,mslatte,0
prepare interview documents,prepare interview documents,task,mslatte,0
call stacie,call stacie,task,mslatte,0
copy tests,copy tests,task,mslatte,0
buy led bulb,buy led bulb,task,mslatte,0
gt list,gt list,task,mslatte,0
send agenda,send agenda,task,mslatte,0
put away christmas bins,put away christmas bins,task,mslatte,0
call chinese teacher,call chinese teacher,task,mslatte,0
caddyshack,caddyshack,task,mslatte,0
get notary signature,get notary signature,task,mslatte,0
pay jonni,pay jonni,task,mslatte,0
sparklines,sparklines,task,mslatte,0
fix shed door,fix shed door,task,mslatte,0
find ring,find ring,task,mslatte,0
launder guest room sheets,launder guest room sheets,task,mslatte,0
sign up for swimming classes,sign up for swimming classes,task,mslatte,0
pay jiaqi,pay jiaqi,task,mslatte,0
patmon crackers,patmon crackers,task,mslatte,0
dog hike,dog hike,task,mslatte,0
change electric,change electric,task,mslatte,0
sop completion,sop completion,task,mslatte,0
cosc assignment,cosc assignment,task,mslatte,0
andrew gift,andrew gift,task,mslatte,0
go thru dvds,go thru dvds,task,mslatte,0
make up futon,make up futon,task,mslatte,0
look at wood,look at wood,task,mslatte,0
reply to rod,reply to rod,task,mslatte,0
sort dining room,sort dining room,task,mslatte,0
check satellite,check satellite,task,mslatte,0
verify discover payment,verify discover payment,task,mslatte,0
cut the hedge,cut the hedge,task,mslatte,0
notes for next week,notes for next week,task,mslatte,0
water filter tap,water filter tap,task,mslatte,0
revenue streams,revenue streams,task,mslatte,0
new routine,new routine,task,mslatte,0
call am ex,call am ex,task,mslatte,0
delete craigslist ads,delete craigslist ads,task,mslatte,0
publish new website,publish new website,task,mslatte,0
write diversity statement,write diversity statement,task,mslatte,0
finish basement,finish basement,task,mslatte,0
call doreen,call doreen,task,mslatte,0
switzerland email,switzerland email,task,mslatte,0
choose music for,choose music for,task,mslatte,0
contact don,contact don,task,mslatte,0
call invisalign,call invisalign,task,mslatte,0
return campsaver,return campsaver,task,mslatte,0
write agm speech,write agm speech,task,mslatte,0
follow up with carter,follow up with carter,task,mslatte,0
return target diapers,return target diapers,task,mslatte,0
massage chairs,massage chairs,task,mslatte,0
refill water tank,refill water tank,task,mslatte,0
update linkedin and resume,update linkedin and resume,task,mslatte,0
indeed invoice,indeed invoice,task,mslatte,0
update drivers,update drivers,task,mslatte,0
mail parking tickets,mail parking tickets,task,mslatte,0
check hall ticket,check hall ticket,task,mslatte,0
get buzzer fixed,get buzzer fixed,task,mslatte,0
sla email,sla email,task,mslatte,0
review health care,review health care,task,mslatte,0
annual catholic appeal,annual catholic appeal,task,mslatte,0
call elizabeta,call elizabeta,task,mslatte,0
us history notes,us history notes,task,mslatte,0
bedroom door locks,bedroom door locks,task,mslatte,0
call jura,call jura,task,mslatte,0
make apartment checklist,make apartment checklist,task,mslatte,0
massage setup,massage setup,task,mslatte,0
set up unemployment,set up unemployment,task,mslatte,0
figure out tile,figure out tile,task,mslatte,0
comms calendar,comms calendar,task,mslatte,0
pytest,pytest,task,mslatte,0
shop for new glasses,shop for new glasses,task,mslatte,0
use planner,use planner,task,mslatte,0
make chocolates,make chocolates,task,mslatte,0
basement steps,basement steps,task,mslatte,0
earplugs and eye mask,earplugs and eye mask,task,mslatte,0
read acls book,read acls book,task,mslatte,0
email junya,email junya,task,mslatte,0
biomed quiz,biomed quiz,task,mslatte,0
buy bed rails,buy bed rails,task,mslatte,0
buy birdfood,buy birdfood,task,mslatte,0
make furnace appt,make furnace appt,task,mslatte,0
schedule mornings,schedule mornings,task,mslatte,0
pick up golf bag,pick up golf bag,task,mslatte,0
toekick,toekick,task,mslatte,0
replace floodlight,replace floodlight,task,mslatte,0
health plan enrollment,health plan enrollment,task,mslatte,0
get business cards done,get business cards done,task,mslatte,0
order truck cover,order truck cover,task,mslatte,0
rearrange desks,rearrange desks,task,mslatte,0
email nedir,email nedir,task,mslatte,0
finish biology homework,finish biology homework,task,mslatte,0
pick up treats,pick up treats,task,mslatte,0
find iphone cord,find iphone cord,task,mslatte,0
call aruloli,call aruloli,task,mslatte,0
change battery in remote,change battery in remote,task,mslatte,0
put up podcast,put up podcast,task,mslatte,0
apply for a job,apply for a job,task,mslatte,0
figure out food for monday,figure out food for monday,task,mslatte,0
timezone,timezone,task,mslatte,0
call heheng,call heheng,task,mslatte,0
ogs app,ogs app,task,mslatte,0
scan tax docs,scan tax docs,task,mslatte,0
skills list,skills list,task,mslatte,0
bfs report,bfs report,task,mslatte,0
find cleaner,find cleaner,task,mslatte,0
fantasy notes,fantasy notes,task,mslatte,0
thank you emails,thank you emails,task,mslatte,0
title deeds,title deeds,task,mslatte,0
make work schedule,make work schedule,task,mslatte,0
katchup,katchup,task,mslatte,0
clean mail box,clean mail box,task,mslatte,0
lotion in bag,lotion in bag,task,mslatte,0
bbb response,bbb response,task,mslatte,0
pay miron,pay miron,task,mslatte,0
order t shirt s,order t shirt s,task,mslatte,0
email customer service,email customer service,task,mslatte,0
pay reliance,pay reliance,task,mslatte,0
sort icloud storage,sort icloud storage,task,mslatte,0
t tapp,t tapp,task,mslatte,0
test pump,test pump,task,mslatte,0
book europe,book europe,task,mslatte,0
do tsa precheck,do tsa precheck,task,mslatte,0
uv film,uv film,task,mslatte,0
health check appt,health check appt,task,mslatte,0
transfer miney,transfer miney,task,mslatte,0
cs quiz 6,cs quiz 6,task,mslatte,0
move firewood,move firewood,task,mslatte,0
hulu sub,hulu sub,task,mslatte,0
pay car park,pay car park,task,mslatte,0
wed room,wed room,task,mslatte,0
do your nails,do your nails,task,mslatte,0
call kenjiro,call kenjiro,task,mslatte,0
jacket chain,jacket chain,task,mslatte,0
utah photos,utah photos,task,mslatte,0
reply helen,reply helen,task,mslatte,0
biology sac,biology sac,task,mslatte,0
get indoor soccer shoes,get indoor soccer shoes,task,mslatte,0
open lifetime isa,open lifetime isa,task,mslatte,0
update withholding,update withholding,task,mslatte,0
read autism book,read autism book,task,mslatte,0
put up dart board,put up dart board,task,mslatte,0
print out contract,print out contract,task,mslatte,0
documents for travel,documents for travel,task,mslatte,0
boost ad,boost ad,task,mslatte,0
buy overalls,buy overalls,task,mslatte,0
return exam,return exam,task,mslatte,0
take stuff to dads,take stuff to dads,task,mslatte,0
organize entertainment center,organize entertainment center,task,mslatte,0
buy a rake,buy a rake,task,mslatte,0
look for a new phone,look for a new phone,task,mslatte,0
call becky,call becky,task,mslatte,0
dreamscape,dreamscape,task,mslatte,0
upload pictures to shutterfly,upload pictures to shutterfly,task,mslatte,0
pay imc,pay imc,task,mslatte,0
fix health insurance,fix health insurance,task,mslatte,0
clean car interior,clean car interior,task,mslatte,0
call seller,call seller,task,mslatte,0
call dad back,call dad back,task,mslatte,0
path presentation,path presentation,task,mslatte,0
