sentence,label,label_source
"Is the overview due July 17, 2026?",deadline,synthetic
Please send the assignment no later than tomorrow.,deadline,synthetic
The budget must be due December 6.,deadline,synthetic
Reminder: Email the paper before end of the day.,deadline,synthetic
Don't forget: Deliver the paper on or before August 1.,deadline,synthetic
Please finalize the document on or before November 23.,deadline,synthetic
Please deliver the memo expected by August 5.,deadline,synthetic
Don't forget: Submit the project plan on or before the day after tomorrow.,deadline,synthetic
Can you turn in the article by next Wednesday?,deadline,synthetic
We should send the memo expected by December 2.,deadline,synthetic
"Ensure the project plan is completed due January 20, 2026.",deadline,synthetic
Ensure the file is completed no later than the day after tomorrow.,deadline,synthetic
"By the day after tomorrow, turn in the analysis.",deadline,synthetic
"By July 2, 2026, hand in the project plan.",deadline,synthetic
Plan to have the document ready expected by next Sunday.,deadline,synthetic
We should turn in the contract due in 1 week.,deadline,synthetic
Please turn in the schedule on or before in 4 weeks.,deadline,synthetic
We should turn in the presentation no later than March 11.,deadline,synthetic
Don't forget to turn in the budget by October 15.,deadline,synthetic
"Make sure the presentation is until September 20, 2026.",deadline,synthetic
"Ensure the overview is completed no later than November 3, 2026 at 1pm.",deadline,synthetic
Make sure the article is before in a couple of hours.,deadline,synthetic
Can you submit the project plan no later than September 20?,deadline,synthetic
"Make sure the presentation is on or before June 21, 2026.",deadline,synthetic
Don't forget: Deliver the proposal due in 3 weeks.,deadline,synthetic
Is the overview due as soon as possible?,deadline,synthetic
The article must be no later than tomorrow.,deadline,synthetic
Submit the memo on or before June 23 at 6pm.,deadline,synthetic
Make sure the document is expected by in 1 week.,deadline,synthetic
"Make sure the contract is on or before September 15, 2026.",deadline,synthetic
"Plan to have the budget ready until September 24, 2026 at 10am.",deadline,synthetic
Can you finalize the schedule by next Monday?,deadline,synthetic
"Don't forget to finish the analysis due August 11, 2026.",deadline,synthetic
Please prepare the article until tomorrow.,deadline,synthetic
Plan to have the assignment ready expected by September 12.,deadline,synthetic
The summary must be due the day after tomorrow.,deadline,synthetic
We should hand in the article by December 1.,deadline,synthetic
Submit the schedule until in 1 day.,deadline,synthetic
The memo is no later than January 10 at 4pm.,deadline,synthetic
We should email the paper expected by this Tuesday.,deadline,synthetic
We should deliver the article until December 5 at 11am.,deadline,synthetic
"* Turn in the proposal due May 28, 2026.",deadline,synthetic
Please hand in the summary no later than tomorrow.,deadline,synthetic
"By January 22, send the paper.",deadline,synthetic
Can you prepare the budget expected by the day after tomorrow?,deadline,synthetic
Plan to have the file ready on or before December 15.,deadline,synthetic
- Complete the documentation no later than 3 weeks.,deadline,synthetic
Reminder: Deliver the documentation no later than January 14.,deadline,synthetic
Submit the document on or before January 14.,deadline,synthetic
Please turn in the presentation on or before May 14.,deadline,synthetic
* Complete the project plan until in 7 days.,deadline,synthetic
The project plan must be before May 10.,deadline,synthetic
"Don't forget: Deliver the summary expected by May 12, 2026 at 11am.",deadline,synthetic
Submit the article on or before end of the day.,deadline,synthetic
Please submit the report expected by tomorrow.,deadline,synthetic
Submit the paper due in a couple of hours.,deadline,synthetic
The assignment must be on or before in 6 days.,deadline,synthetic
"By April 20, email the memo.",deadline,synthetic
* Turn in the overview before August 5.,deadline,synthetic
- Hand in the file on or before this Friday.,deadline,synthetic
Submit the budget on or before July 23 at 11am.,deadline,synthetic
Make sure the contract is before the day after tomorrow.,deadline,synthetic
"Is the article due November 2, 2026?",deadline,synthetic
"Plan to have the summary ready by September 8, 2026.",deadline,synthetic
Don't forget: Send the document expected by in 3 weeks.,deadline,synthetic
The overview is by tomorrow.,deadline,synthetic
Submit the schedule on or before October 4.,deadline,synthetic
Plan to have the report ready before April 28.,deadline,synthetic
The documentation is until as soon as possible.,deadline,synthetic
We should email the presentation before June 10 at 1pm.,deadline,synthetic
Submit the budget due the day after tomorrow.,deadline,synthetic
Submit the project plan before March 6 at 9am.,deadline,synthetic
Can you email the overview no later than ASAP?,deadline,synthetic
Is the contract due the day after tomorrow?,deadline,synthetic
Ensure the proposal is completed until October 16.,deadline,synthetic
Ensure the presentation is completed no later than next Monday.,deadline,synthetic
We should prepare the analysis by the day after tomorrow.,deadline,synthetic
Don't forget to prepare the summary no later than October 13 at 11:59pm.,deadline,synthetic
The summary must be on or before April 18.,deadline,synthetic
Ensure the budget is completed on or before August 13.,deadline,synthetic
Plan to have the presentation ready by next Thursday.,deadline,synthetic
"Don't forget to submit the file by August 6, 2026 at 11am.",deadline,synthetic
The assignment is by March 17.,deadline,synthetic
Ensure the paper is completed due in 5 days.,deadline,synthetic
Is the file due September 5?,deadline,synthetic
The documentation is expected by next Tuesday.,deadline,synthetic
Reminder: Complete the memo expected by next Monday.,deadline,synthetic
"Plan to have the contract ready expected by March 7, 2026.",deadline,synthetic
The schedule is before December 15.,deadline,synthetic
"We should send the schedule due November 9, 2026.",deadline,synthetic
"The overview must be due August 27, 2026.",deadline,synthetic
- Finish the memo by December 13.,deadline,synthetic
Submit the file until in 6 days.,deadline,synthetic
Don't forget to prepare the proposal until June 5.,deadline,synthetic
We should turn in the proposal expected by October 17.,deadline,synthetic
Don't forget: Complete the code fix expected by in 4 days.,deadline,synthetic
Don't forget to turn in the schedule before January 25.,deadline,synthetic
Don't forget to submit the schedule no later than tomorrow.,deadline,synthetic
"Reminder: Hand in the summary expected by January 15, 2026.",deadline,synthetic
The document must be expected by December 26.,deadline,synthetic
We should deliver the overview no later than next Sunday.,deadline,synthetic
"Please finish the contract by October 26, 2026.",deadline,synthetic
The report must be until November 14.,deadline,synthetic
Make sure the paper is by this Thursday.,deadline,synthetic
The article is on or before February 24.,deadline,synthetic
Ensure the overview is completed expected by March 28.,deadline,synthetic
Ensure the code fix is completed by in 5 days.,deadline,synthetic
* Hand in the proposal expected by June 16.,deadline,synthetic
Plan to have the analysis ready expected by the day after tomorrow.,deadline,synthetic
The code fix is due April 12 at 10am.,deadline,synthetic
Make sure the documentation is before tomorrow.,deadline,synthetic
Make sure the budget is expected by September 25.,deadline,synthetic
Don't forget to prepare the article until in 1 week.,deadline,synthetic
We should turn in the overview before August 10.,deadline,synthetic
We should send the documentation due tomorrow.,deadline,synthetic
Can you complete the documentation until December 24?,deadline,synthetic
The code fix must be on or before in 3 days.,deadline,synthetic
"Is the summary due December 6, 2026 at noon?",deadline,synthetic
"By the day after tomorrow, deliver the assignment.",deadline,synthetic
* Submit the file until November 19.,deadline,synthetic
Don't forget to turn in the proposal no later than April 5.,deadline,synthetic
* Submit the analysis expected by this Sunday.,deadline,synthetic
We should prepare the overview before June 26 at 2pm.,deadline,synthetic
Can you send the paper expected by June 24?,deadline,synthetic
